case_id,tool,artifact_type,encoding,offset,url_raw,url_norm,window_index,tab_index,nav_order,note
case3,regex_baseline,url,ascii,37631430,https://accounts.google.com/ListAccounts?json=standard,https://accounts.google.com/ListAccounts?json=standard,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37655558,https://www.bing.com/chrome/newtab,https://www.bing.com/chrome/newtab,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37656118,https://github.com/opensearch.xml,https://github.com/opensearch.xml,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37657686,https://search.yahoo.com?fr=crmas_sfp,https://search.yahoo.com?fr=crmas_sfp,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37658134,https://en.wikipedia.org/w/opensearch_desc.php,https://en.wikipedia.org/w/opensearch_desc.php,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37658246,https://www.youtube.com/opensearch?locale=ko_KR,https://www.youtube.com/opensearch?locale=ko_KR,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37659590,https://www.youtube.com/favicon.ico,https://www.youtube.com/favicon.ico,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37659814,https://search.daum.net/favicon.ico,https://search.daum.net/favicon.ico,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37661046,https://search.yahoo.com/favicon.ico,https://search.yahoo.com/favicon.ico,,,,regex_match_no_context
case3,regex_baseline,url,ascii,37661158,https://stackoverflow.com/opensearch.xml,https://stackoverflow.com/opensearch.xml,,,,regex_match_no_context
case3,regex_baseline,url,ascii,38901075,https://accounts.google.com/*,https://accounts.google.com/*,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41549211,http://crbug.com/717501,http://crbug.com/717501,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41549843,http://crbug.com/839189,http://crbug.com/839189,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41550963,https://crbug.com/1245093):,https://crbug.com/1245093):,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41554137,https://codereview.chromium.org/25305002).,https://codereview.chromium.org/25305002).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41554680,http://crbug.com/497301,http://crbug.com/497301,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41554836,http://crbug.com/514696,http://crbug.com/514696,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41562990,http://crbug.com/275944,http://crbug.com/275944,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41576242,http://crbug.com/775961,http://crbug.com/775961,,,,regex_match_no_context
case3,regex_baseline,url,ascii,41576921,https://chromewebstore.google.com/*,https://chromewebstore.google.com/*,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42751667,http://crbug.com/437891.,http://crbug.com/437891.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42755879,http://crbug.com/1352358,http://crbug.com/1352358,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42761678,http://crbug.com/378067,http://crbug.com/378067,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42761834,http://crbug.com/456214,http://crbug.com/456214,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42762213,http://crbug.com/510270,http://crbug.com/510270,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42762369,http://crbug.com/642141,http://crbug.com/642141,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42762681,http://crbug.com/819404,http://crbug.com/819404,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42762915,http://crbug.com/957772,http://crbug.com/957772,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42762993,https://crbug.com/1201800,https://crbug.com/1201800,,,,regex_match_no_context
case3,regex_baseline,url,ascii,42764667,http://crbug.com/672186).,http://crbug.com/672186).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,43942912,http://www.w3.org/2000/svg,http://www.w3.org/2000/svg,,,,regex_match_no_context
case3,regex_baseline,url,ascii,43967468,http://www.w3.org/1999/xlink,http://www.w3.org/1999/xlink,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44157095,http://127.0.0.1,http://127.0.0.1,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44190947,https://web.dev/bfcache/),https://web.dev/bfcache/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,44196084,https://www.chromestatus.com/feature/5629709824032768,https://www.chromestatus.com/feature/5629709824032768,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44197797,https://tools.ietf.org/html/draft-west-cookie-prefixes-05.,https://tools.ietf.org/html/draft-west-cookie-prefixes-05.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44229825,https://developer.chrome.com/blog/immutable-document-domain/,https://developer.chrome.com/blog/immutable-document-domain,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44230519,https://goo.gle/chrome-insecure-origins,https://goo.gle/chrome-insecure-origins,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44234736,https://github.com/WICG/shared-element-transitions/blob/main/debugging_overflow_on_images.md.,https://github.com/WICG/shared-element-transitions/blob/main/debugging_overflow_on_images.md.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44237409,https://developer.chrome.com/docs/extensions/reference/privacy/#property-websites-privacySandboxEnabled.,https://developer.chrome.com/docs/extensions/reference/privacy,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44237792,https://user:pass@host/),https://user:pass@host/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,44238894,https://developer.chrome.com/blog/enabling-shared-array-buffer/,https://developer.chrome.com/blog/enabling-shared-array-buffer,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44239328,https://developer.chrome.com/docs/extensions/mv3/cross-origin-isolation/.,https://developer.chrome.com/docs/extensions/mv3/cross-origin-isolation/.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44239595,https://bit.ly/window-placement-rename.,https://bit.ly/window-placement-rename.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44240234,https://xhr.spec.whatwg.org/.,https://xhr.spec.whatwg.org/.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44519737,https://g.co/chrome/lookalike-warnings.,https://g.co/chrome/lookalike-warnings.,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44660592,https://tools.ietf.org/html/draft-west-cookie-prefixes-05,https://tools.ietf.org/html/draft-west-cookie-prefixes-05,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44702602,https://github.com/WICG/shared-element-transitions/blob/main/debugging_overflow_on_images.md,https://github.com/WICG/shared-element-transitions/blob/main/debugging_overflow_on_images.md,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44704345,https://user:pass@host/,https://user:pass@host,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44705701,https://crbug.com/1302249,https://crbug.com/1302249,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44706595,https://developer.chrome.com/docs/extensions/mv3/cross-origin-isolation/,https://developer.chrome.com/docs/extensions/mv3/cross-origin-isolation,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44707212,https://xhr.spec.whatwg.org/,https://xhr.spec.whatwg.org,,,,regex_match_no_context
case3,regex_baseline,url,ascii,44979371,https://g.co/chrome/lookalike-warnings,https://g.co/chrome/lookalike-warnings,,,,regex_match_no_context
case3,regex_baseline,url,ascii,45149382,https://chrome-devtools-frontend.appspot.com,https://chrome-devtools-frontend.appspot.com,,,,regex_match_no_context
case3,regex_baseline,url,ascii,45404237,https://username:password@example.com,https://username:password@example.com,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46659044,https://github.com/GoogleChrome/lighthouse#readme,https://github.com/GoogleChrome/lighthouse,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46718099,http://www.apache.org/licenses/LICENSE-2.0,http://www.apache.org/licenses/LICENSE-2.0,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46764614,https://github.com/GoogleChrome/lighthouse/issues,https://github.com/GoogleChrome/lighthouse/issues,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46766623,https://nodejs.org/api/intl.html,https://nodejs.org/api/intl.html,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46767294,https://github.com/GoogleChrome/lighthouse/blob/main/readme.md#how-do-i-get-localized-lighthouse-results-via-the-cli,https://github.com/GoogleChrome/lighthouse/blob/main/readme.md,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46804125,https://github.com/GoogleChrome/lighthouse/blob/main/docs/throttling.md#cpu-throttling).,https://github.com/GoogleChrome/lighthouse/blob/main/docs/throttling.md,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46866447,https://amp.dev/documentation/components/amp-img/?format=websites),https://amp.dev/documentation/components/amp-img?format=websites),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46866615,https://amp.dev/documentation/components/amp-img/#example:-specifying-a-fallback-image).,https://amp.dev/documentation/components/amp-img,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46866882,https://amp.dev/documentation/guides-and-tutorials/develop/media_iframes_3p/?format=websites#images).,https://amp.dev/documentation/guides-and-tutorials/develop/media_iframes_3p?format=websites,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867048,https://github.com/ampproject/amp-toolbox/tree/master/packages/optimizer),https://github.com/ampproject/amp-toolbox/tree/master/packages/optimizer),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867158,https://amp.dev/documentation/guides-and-tutorials/optimize-and-measure/server-side-rendering/).,https://amp.dev/documentation/guides-and-tutorials/optimize-and-measure/server-side-rendering/).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867308,https://amp.dev/documentation/guides-and-tutorials/develop/style_and_layout/style_pages/),https://amp.dev/documentation/guides-and-tutorials/develop/style_and_layout/style_pages/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867504,https://amp.dev/documentation/components/amp-anim/),https://amp.dev/documentation/components/amp-anim/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867753,https://web.dev/use-srcset-to-automatically-choose-the-right-image/),https://web.dev/use-srcset-to-automatically-choose-the-right-image/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46867908,https://amp.dev/documentation/guides-and-tutorials/develop/style_and_layout/art_direction/).,https://amp.dev/documentation/guides-and-tutorials/develop/style_and_layout/art_direction/).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46868480,https://web.dev/route-level-code-splitting-in-angular/),https://web.dev/route-level-code-splitting-in-angular/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46868652,https://web.dev/precaching-with-the-angular-service-worker/).,https://web.dev/precaching-with-the-angular-service-worker/).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46868833,https://angular.io/guide/deployment#enable-runtime-production-mode).,https://angular.io/guide/deployment,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46869244,https://material.angular.io/cdk/layout/overview).,https://material.angular.io/cdk/layout/overview).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46869381,https://web.dev/route-preloading-in-angular/).,https://web.dev/route-preloading-in-angular/).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46869554,https://web.dev/virtualize-lists-with-angular-cdk/).,https://web.dev/virtualize-lists-with-angular-cdk/).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46870784,https://www.drupal.org/docs/8/creating-custom-modules/adding-stylesheets-css-and-javascript-js-to-a-drupal-8-module#library),https://www.drupal.org/docs/8/creating-custom-modules/adding-stylesheets-css-and-javascript-js-to-a-drupal-8-module,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46871013,https://developers.google.com/web/updates/2017/04/devtools-release-notes#coverage),https://developers.google.com/web/updates/2017/04/devtools-release-notes,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46872384,https://www.drupal.org/docs/core-modules-and-themes/core-modules/image-module/working-with-images#styles),https://www.drupal.org/docs/core-modules-and-themes/core-modules/image-module/working-with-images,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46872551,https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A67&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=%22lazy+load%22&solrsort=iss_project_release_usage+desc&op=Search),https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A67&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=%22lazy+load%22&solrsort=iss_project_release_usage+desc&op=Search),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46872957,https://www.drupal.org/docs/8/mobile-guide/responsive-images-in-drupal-8),https://www.drupal.org/docs/8/mobile-guide/responsive-images-in-drupal-8),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46873432,https://www.drupal.org/project/advagg),https://www.drupal.org/project/advagg),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46873809,https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=css+aggregation&solrsort=iss_project_release_usage+desc&op=Search),https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=css+aggregation&solrsort=iss_project_release_usage+desc&op=Search),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46874351,https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=javascript+aggregation&solrsort=iss_project_release_usage+desc&op=Search),https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=javascript+aggregation&solrsort=iss_project_release_usage+desc&op=Search),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46874998,https://www.drupal.org/docs/7/managing-site-performance-and-scalability/caching-to-improve-performance/caching-overview#s-drupal-performance-resources).,https://www.drupal.org/docs/7/managing-site-performance-and-scalability/caching-to-improve-performance/caching-overview,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46875203,https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=optimize+images&solrsort=iss_project_release_usage+desc&op=Search),https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=im_vid_3%3A123&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=optimize+images&solrsort=iss_project_release_usage+desc&op=Search),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46876671,https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=dns-prefetch&solrsort=iss_project_release_usage+desc&op=Search),https://www.drupal.org/project/project_module?f%5B0%5D=&f%5B1%5D=&f%5B2%5D=&f%5B3%5D=&f%5B4%5D=sm_field_project_type%3Afull&f%5B5%5D=&f%5B6%5D=&text=dns-prefetch&solrsort=iss_project_release_usage+desc&op=Search),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46877739,https://pubdash.ezoic.com/speed),https://pubdash.ezoic.com/speed),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46879293,https://pubdash.ezoic.com/speed/caching),https://pubdash.ezoic.com/speed/caching),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46881215,https://extensions.joomla.org/),https://extensions.joomla.org/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46881775,https://extensions.joomla.org/instant-search/?jed_live%5Bquery%5D=webp),https://extensions.joomla.org/instant-search?jed_live%5Bquery%5D=webp),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46881993,https://extensions.joomla.org/instant-search/?jed_live%5Bquery%5D=lazy%20loading),https://extensions.joomla.org/instant-search?jed_live%5Bquery%5D=lazy%20loading),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46882252,https://github.com/joomla/joomla-cms/pull/30748),https://github.com/joomla/joomla-cms/pull/30748),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46882703,https://extensions.joomla.org/instant-search/?jed_live%5Bquery%5D=performance),https://extensions.joomla.org/instant-search?jed_live%5Bquery%5D=performance),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46882818,https://extensions.joomla.org/instant-search/?jed_live%5Bquery%5D=performance).,https://extensions.joomla.org/instant-search?jed_live%5Bquery%5D=performance).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46884378,https://docs.joomla.org/Cache).,https://docs.joomla.org/Cache).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46884830,https://extensions.joomla.org/instant-search/?jed_live%5Bquery%5D=responsive%20images),https://extensions.joomla.org/instant-search?jed_live%5Bquery%5D=responsive%20images),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46885658,https://marketplace.magento.com/catalogsearch/result/?q=webp),https://marketplace.magento.com/catalogsearch/result?q=webp),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46885917,https://web.dev/native-lazy-loading),https://web.dev/native-lazy-loading),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886050,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/themes/js-bundling.html),https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/themes/js-bundling.html),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886162,https://github.com/magento/baler/),https://github.com/magento/baler/),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886313,https://devdocs.magento.com/guides/v2.3/performance-best-practices/configuration.html?itm_source=devdocs&itm_medium=search_page&itm_campaign=federated_search&itm_term=minify%20css%20files).,https://devdocs.magento.com/guides/v2.3/performance-best-practices/configuration.html?itm_source=devdocs&itm_medium=search_page&itm_campaign=federated_search&itm_term=minify%20css%20files).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886542,https://www.npmjs.com/package/terser),https://www.npmjs.com/package/terser),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886762,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/themes/js-bundling.html).,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/themes/js-bundling.html).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46886918,https://marketplace.magento.com/catalogsearch/result/?q=optimize%20image),https://marketplace.magento.com/catalogsearch/result?q=optimize%20image),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46887113,https://devdocs.magento.com/guides/v2.3/config-guide/varnish/config-varnish.html).,https://devdocs.magento.com/guides/v2.3/config-guide/varnish/config-varnish.html).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46887309,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/layouts/xml-manage.html).,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/layouts/xml-manage.html).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46887671,https://github.com/magento/baler).,https://github.com/magento/baler).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46887776,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/css-topics/using-fonts.html).,https://devdocs.magento.com/guides/v2.3/frontend-dev-guide/css-topics/using-fonts.html).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46889269,https://purgecss.com/guides/next.html).,https://purgecss.com/guides/next.html).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46889437,https://nextjs.org/docs/basic-features/image-optimization).,https://nextjs.org/docs/basic-features/image-optimization).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46889805,https://nextjs.org/docs/basic-features/script).,https://nextjs.org/docs/basic-features/script).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46889952,https://github.com/vercel/next.js/tree/canary/packages/next-bundle-analyzer),https://github.com/vercel/next.js/tree/canary/packages/next-bundle-analyzer),,,,regex_match_no_context
case3,regex_baseline,url,ascii,46890146,https://nextjs.org/docs/going-to-production#caching).,https://nextjs.org/docs/going-to-production,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46890456,https://nextjs.org/docs/api-reference/next.config.js/compression).,https://nextjs.org/docs/api-reference/next.config.js/compression).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46890626,https://nextjs.org/docs/api-reference/next/image#sizes).,https://nextjs.org/docs/api-reference/next/image,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46890794,https://nextjs.org/docs/advanced-features/measuring-performance).,https://nextjs.org/docs/advanced-features/measuring-performance).,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46891839,https://image.nuxtjs.org/components/nuxt-img#format).,https://image.nuxtjs.org/components/nuxt-img,,,,regex_match_no_context
case3,regex_baseline,url,ascii,46893665,https://octobercms.com/plugins),https://octobercms.com/plugins),,,,regex_match_no_context
